date,ANO_flatID,ANO_pointID,collector,habitat,NiN_type,species,individual_nr,plant_height_cm,length_lb_cm,nr_segments_lb,Segment,length_mm,nr_leaves,nr_scars,nr_branch_scars,nr_side_branches,nr_fruits,nr_fruit_buds,leaf_weight,stem_weight,branches_weight,fruit_weight,fruitbuds_weight,sidebranches_weight,remarks,UniqueID,UniqueID_Sonya,UniqueID_Plant,Herbarium_Yes/No,Weighed_Yes/No,Weighed and Bag found
,,,,,,,,,,,S23,24.6,2,4,1,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,16.8,1,2,0,0,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,31,LGV,open,V1-C2,vv,3,4,7.3,5,S24,20,7,7,0,0,0,,,,,,,,,,ANO_352_31_V1-C2_vv,ANO_352_31_V1-C2_vv_3,Yes,,
,,,,,,,,,,,S23,16.6,8,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,15.2,1,4,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_744,11,LGV,forested,T4-C1,vm,1,28,32.4,7,S24,65.5,1,6,4,5,0,,,,,,,,has S24B,,ANO_744_11_T4-C1_vm,ANO_744_11_T4-C1_vm_1,Yes,,
,,,,,,,,,,,S23,69.8,0,3,2,7,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,46.6,0,3,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_744,11,LGV,forested,T4-C1,vm,2,21,21.8,6,S24,37.2,3,4,2,2,0,,,,,,,,has S24B,,ANO_744_11_T4-C1_vm,ANO_744_11_T4-C1_vm_2,Yes,,
,,,,,,,,,,,S23,39.7,0,3,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,50.6,0,4,2,6,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_744,11,LGV,forested,T4-C1,vm,3,26,30.5,5,S24,66,0,4,3,3,0,,,,,,,,Brown part at the top of the stem (might be due to late season or damange from grazing),,ANO_744_11_T4-C1_vm,ANO_744_11_T4-C1_vm_3,Yes,,
,,,,,,,,,,,S23,44.9,0,2,3,12,0,,,,,,,,has S24B,,___,____,,,
,,,,,,,,,,,S22,55,0,4,1,5,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_744,11,LGV,forested,T4-C1,vv,1,7,8,5,S24,15.5,6,6,0,0,0,,,,,,,,,,ANO_744_11_T4-C1_vv,ANO_744_11_T4-C1_vv_1,Yes,,
,,,,,,,,,,,S23,16,2,2,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,7,1,2,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_744,11,LGV,forested,T4-C1,vv,2,3.5,5.7,4,S24,15.3,6,7,0,0,0,,,,,,,,,,ANO_744_11_T4-C1_vv,ANO_744_11_T4-C1_vv_2,Yes,,
,,,,,,,,,,,S23,13.3,1,2,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,11.2,0,2,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_744,11,LGV,forested,T4-C1,vv,3,3,4.2,4,S24,6.1,3,3,0,0,0,,,,,,,,,,ANO_744_11_T4-C1_vv,ANO_744_11_T4-C1_vv_3,Yes,,
,,,,,,,,,,,S23,11,5,5,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,10,0,2,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,11,LGV,forested,T4-C1,vm,1,33.5,33.7,7,S24,47.6,5,6,0,0,0,,,,,,,,has S24B,,ANO_171_11_T4-C1_vm,ANO_171_11_T4-C1_vm_1,Yes,,
,,,,,,,,,,,S23,62.3,0,4,5,5,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,61,0,4,1,1,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,11,LGV,forested,T4-C1,vm,2,46,58.5,6,S24,80.1,5,10,3,6,0,,,,,,,,has S24B,,ANO_171_11_T4-C1_vm,ANO_171_11_T4-C1_vm_2,Yes,,
,,,,,,,,,,,S23,61.4,0,4,2,10,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,38.6,0,3,1,6,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,11,LGV,forested,T4-C1,vm,3,45,47,6,S24,53.1,0,6,3,3,0,,,,,,,,has S24B,,ANO_171_11_T4-C1_vm,ANO_171_11_T4-C1_vm_3,,,
,,,,,,,,,,,S23,78.4,0,6,4,10,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,71.8,0,4,4,34,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,11,LGV,forested,T4-C1,vv,1,24,24.5,8,S24,28.9,10,11,0,0,0,,,,,,,,,,ANO_171_11_T4-C1_vv,ANO_171_11_T4-C1_vv_1,Yes,,
,,,,,,,,,,,S23,20,6,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,42.2,8,10,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,11,LGV,forested,T4-C1,vv,2,17,18.6,7,S24,35,10,11,0,0,0,,,,,,,,,,ANO_171_11_T4-C1_vv,ANO_171_11_T4-C1_vv_2,Yes,,
,,,,,,,,,,,S23,46.7,9,10,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,39.2,3,6,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,11,LGV,forested,T4-C1,vv,3,18,19.4,6,S24,40.3,12,12,0,0,0,,,,,,,,,,ANO_171_11_T4-C1_vv,ANO_171_11_T4-C1_vv_3,Yes,,
,,,,,,,,,,,S23,34.4,7,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,36,5,7,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,31,LGV,forested,T4-C5,vm,1,30,31.4,4,S24,119.8,8,9,0,0,0,,,,,,,,,,ANO_171_31_T4-C5_vm,ANO_171_31_T4-C5_vm_1,Yes,,
,,,,,,,,,,,S23,61.2,0,4,3,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,41.4,0,1,1,3,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,31,LGV,forested,T4-C5,vm,2,26,29.5,4,S24,95.2,8,8,0,0,0,,,,,,,,,,ANO_171_31_T4-C5_vm,ANO_171_31_T4-C5_vm_2,Yes,,
,,,,,,,,,,,S23,45.3,0,2,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,34,0,2,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,31,LGV,forested,T4-C5,vm,3,26,27.5,5,S24,81,7,9,0,0,0,,,,,,,,,,ANO_171_31_T4-C5_vm,ANO_171_31_T4-C5_vm_3,Yes,,
,,,,,,,,,,,S23,45.9,0,0,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,46,0,2,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,31,LGV,forested,T4-C5,vv,1,24,24,,S24,56.7,16,16,0,0,0,,,,,,,,,,ANO_171_31_T4-C5_vv,ANO_171_31_T4-C5_vv_1,Yes,,
,,,,,,,,,,,S23,41.2,8,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,47.8,3,6,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,31,LGV,forested,T4-C5,vv,2,17.5,17.8,7,S24,26.6,9,9,0,0,0,,,,,,,,,,ANO_171_31_T4-C5_vv,ANO_171_31_T4-C5_vv_2,Yea,,
,,,,,,,,,,,S23,25.9,6,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,30,5,7,0,0,0,,,,,,,,,,___,____,,,
17.09.2024,ANO_171,31,LGV,forested,T4-C5,vv,3,23.5,25.5,7,S24,50.5,14,14,0,0,0,,,,,,,,,,ANO_171_31_T4-C5_vv,ANO_171_31_T4-C5_vv_3,Yes,,
,,,,,,,,,,,S23,24.8,6,7,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,51.3,4,6,0,0,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,51,LGV,open,T34-C1,vm,1,19,22,4,S24,42.8,1,3,1,1,0,,,,,,,,"From area with high grazing-pressure, hasS24B",,ANO_724_51_T34-C1_vm,ANO_724_51_T34-C1_vm_1,Yes,,
,,,,,,,,,,,S23,46.6,0,4,2,2,0,,,,,,,,Two samples?,,___,____,,,
,,,,,,,,,,,S22,35,0,2,1,5,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,51,LGV,open,T34-C1,vm,2,16.5,24.5,4,S24,77.4,2,6,4,4,0,,,,,,,,From area with high grazing-pressure. has S24B,,ANO_724_51_T34-C1_vm,ANO_724_51_T34-C1_vm_2,No,,
,,,,,,,,,,,S23,32.5,0,2,2,5,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,30,4,2,2,18,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,51,LGV,open,T34-C1,vm,3,19,21.5,5,S24,84.4,3,8,4,8,0,,,,,,,,"From area with high grazing-pressure,  has S24B",,ANO_724_51_T34-C1_vm,ANO_724_51_T34-C1_vm_3,Yes,,
,,,,,,,,,,,S23,22.2,0,2,1,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,26.3,0,4,1,3,0,,,,,,,,Two of the branches grazed,,___,____,,,
18.09.2024,ANO_724,51,LGV,open,T34-C1,vv,1,5,5,4,S24,23,13,14,0,0,0,,,,,,,,From area with high grazing-pressure,,ANO_724_51_T34-C1_vv,ANO_724_51_T34-C1_vv_1,Yes,,
,,,,,,,,,,,S23,22.3,2,4,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,10.7,0,2,0,0,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,51,LGV,open,T34-C1,vv,2,4,5.6,4,S24,12,8,8,0,0,0,,,,,,,,From area with high grazing-pressure,,ANO_724_51_T34-C1_vv,ANO_724_51_T34-C1_vv_2,Yes,,
,,,,,,,,,,,S23,9,3,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,10,1,3,0,0,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,51,LGV,open,T34-C1,vv,3,2,5,4,S24,15,7,8,0,0,0,,,,,,,,"From area with high grazing-pressure, has S24B",,ANO_724_51_T34-C1_vv,ANO_724_51_T34-C1_vv_3,Yes,,
,,,,,,,,,,,S23,9,2,2,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,10,0,2,0,0,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,31,LGV,open,V1-C1,vm,1,20,25.5,4,S24,52,2,6,4,0,0,,,,,,,,From area with high grazing-pressure,,ANO_724_31_V1-C1_vm,ANO_724_31_V1-C1_vm_1,,,
,,,,,,,,,,,S23,31.9,0,2,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,39.5,0,2,1,3,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,31,LGV,open,V1-C1,vm,2,10,12.6,3,S24,50,1,6,2,2,0,,,,,,,,"From area with high grazing-pressure, ",,ANO_724_31_V1-C1_vm,ANO_724_31_V1-C1_vm_2,Yes,,
,,,,,,,,,,,S23,35,0,4,1,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,11,0,1,1,8,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,31,LGV,open,V1-C1,vm,3,13,14.5,4,S24,32.3,3,5,1,1,0,,,,,,,,"From area with high grazing-pressure, has S25B",,ANO_724_31_V1-C1_vm,ANO_724_31_V1-C1_vm_3,Yes,,
,,,,,,,,,,,S23,35,0,4,2,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,22.3,0,3,2,5,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,31,LGV,open,V1-C1,vv,1,8,8.3,6,S24,21,9,10,0,0,0,,,,,,,,From area with high grazing-pressure,,ANO_724_31_V1-C1_vv,ANO_724_31_V1-C1_vv_1,Yes,,
,,,,,,,,,,,S23,20,4,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,18.5,3,5,0,0,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,31,LGV,open,V1-C1,vv,2,10,10.4,5,S24,17.5,6,6,0,0,0,,,,,,,,From area with high grazing-pressure,,ANO_724_31_V1-C1_vv,ANO_724_31_V1-C1_vv_2,Yes,,
,,,,,,,,,,,S23,26,7,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19,2,4,0,0,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_724,31,LGV,open,V1-C1,vv,3,6,7.2,6,S24,18,9,10,0,0,0,,,,,,,,From area with high grazing-pressure,,ANO_724_31_V1-C1_vv,ANO_724_31_V1-C1_vv_3,Yes,,
,,,,,,,,,,,S23,16,3,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,8,0,2,0,0,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_843,11,LGV,forested,T4C2,vm,1,15,18.4,6,S24,35.3,6,7,0,0,0,,,,,,,,2* S23,,ANO_843_11_T4C2_vm,ANO_843_11_T4C2_vm_1,Yes,,
,,,,,,,,,,,S23,42,0,4,4,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,25,0,2,2,4,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_843,11,LGV,forested,T4C2,vm,2,18,19.5,6,S24,65.8,5,8,4,4,0,,,,,,,,has S24B,,ANO_843_11_T4C2_vm,ANO_843_11_T4C2_vm_2,Yes,,
,,,,,,,,,,,S23,42.6,0,5,1,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,27.3,0,2,3,6,0,,,,,,,,,,___,____,,,
18.09.2024,ANO_843,11,LGV,forested,T4C2,vm,3,11,17.5,5,S24,45,4,6,2,2,0,,,,,,,,has S24B,,ANO_843_11_T4C2_vm,ANO_843_11_T4C2_vm_3,Yes,,
,,,,,,,,,,,S23,30,0,4,3,5,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,27.9,0,2,3,4,0,,,,,,,,,,___,____,,,
,145,51,,,,vm,1,29.9,5.6,6,S24,56,6,6,0,0,1,,0.04061,0.02936,0,0.00582,,0,,,145_51__vm,145_51__vm_1,,Yes,
,,,,,,,,,,,S23,85,0,3,3,3,0,,0,0.11081,0.28026,0,,0,branches_weight had both stem and leaves,,___,____,,,
,,,,,,,,,,,S22,82,0,5,2,2,0,,0,0.17484,0.19531,0,,0,^,,___,____,,,
,145,51,,,,vm,2,29.4,27.7,5,S24,57,7,7,0,0,0,,0.04845,0.03461,0,0,,0,,,145_51__vm,145_51__vm_2,,Yes,
,,,,,,,,,,,S23,80,0,3,3,3,0,,0,0.09942,0.17627,0,,0,,,___,____,,,
,,,,,,,,,,,S22,117,0,7,3,3,0,,0,0.32508,0.41632,0,,0,,,___,____,,,
,145,51,,,,vm,3,27.8,38.7,6,S24,64,8,8,0,0,1,,0.05498,0.02985,0,0.08739,,0,"""1 ripe fruit at the base"" it says on coffefilter",,145_51__vm,145_51__vm_3,,Yes,
,,,,,,,,,,,S23,114,0,4,5,2,0,,0,0.13548,0.14984,0,,0,,,___,____,,,
,,,,,,,,,,,S22,137,0,8,4,3,0,,0,0.489,0.90815,0,,0,,,___,____,,,
,145,51,,,,vv,1,28.2,38.6,5,S24,43,13,13,0,0,0,,0.05558,0.01244,0,0,,0,,,145_51__vv,145_51__vv_1,,Yes,
,,,,,,,,,,,S23,57,7,15,0,0,0,,0.08626,0.02967,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,78,1,14,1,1,0,,0.01222,0.0693,0.02926,0,,0,,,___,____,,,
,145,51,,,,vv,2,29,26.2,4,S24,62,15,18,0,0,?,,0.15087,0.03038,0,?,,0,"cant see on the coffefilter - ""1 ""..."" flower cluster"" but cant find a flowercluster",,145_51__vv,145_51__vv_2,,Yes,
,,,,,,,,,,,S23,61,7,16,0,0,0,,0.06819,0.04119,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,48,0,9,1,1,0,,0,0.03823,0.00424,0,,0,,,___,____,,,
,145,51,,,,vv,3,27.8,20.5,4,S24,45,7,11,0,0,0,,0.07853,0.01466,0,0,,0,,,145_51__vv,145_51__vv_3,,Yes,
,,,,,,,,,,,S23,77,0,12,0,0,0,,0,0.03928,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,66,0,10,0,0,0,,0,0.03229,0,0,,0,,,___,____,,,
,1382,42,,,,vm,1,15.1,16.1,5,S24,49,7,7,0,0,0,,0.02306,0.02179,0,0,,0,,,1382_42__vm,1382_42__vm_1,,Yes,
,,,,,,,,,,,S23,41,0,6,0,2,0,,0,0.02489,0.03165,0,,0,,,___,____,,,
,,,,,,,,,,,S22,44,0,8,0,0,0,,0,0.03508,0,0,,0,,,___,____,,,
,1382,42,,,,vm,2,13.1,15.2,5,S24,6,5,5,0,0,0,,0.0144,0.00189,0,0,,0,,,1382_42__vm,1382_42__vm_2,,Yes,
,,,,,,,,,,,S23,54,0,8,0,4,0,,0,0.03014,0.05301,0,,0,,,___,____,,,
,,,,,,,,,,,S22,55,0,9,0,1,0,,0,0.05066,0.06007,0,,0,,,___,____,,,
,1382,42,,,,vm,3,13.5,15.7,5,S24,19,5,5,0,0,0,,0.01051,0.00424,0,0,,0,,,1382_42__vm,1382_42__vm_3,,Yes,
,,,,,,,,,,,S23,31,2,6,0,0,0,,0.00234,0.01026,0,0,,0,"the leafes got cracked when taking out of filter, the leaf_weight is not all correct",,___,____,,,
,,,,,,,,,,,S22,51,0,9,0,5,0,,0,0.03147,0.03792,0,,0,,,___,____,,,
,1382,42,,,,vv,1,10.6,10.7,3,S24,35,11,12,0,0,0,,0.0233,0.00654,0,0,,0,,,1382_42__vv,1382_42__vv_1,,Yes,
,,,,,,,,,,,S23,28,3,13,0,1,0,,0.02939,0.01593,0.01759,0,,0,,,___,____,,,
,,,,,,,,,,,S22,39,0,7,0,0,0,,0,0.02093,0,0,,0,,,___,____,,,
,1382,42,,,,vv,2,13.8,13.8,3,S24,28,10,12,0,0,0,,0.03287,0.0045,0,0,,0,,,1382_42__vv,1382_42__vv_2,,Yes,
,,,,,,,,,,,S23,41,9,15,0,0,0,,0.0778,0.01994,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,33,5,12,0,1,0,,0.04102,0.02103,0.0122,0,,0,,,___,____,,,
,1382,42,,,,vv,3,11.1,14.7,5,S24,16,9,9,0,0,0,,0.06836,0.00532,0,0,,0,,,1382_42__vv,1382_42__vv_3,,Yes,
,,,,,,,,,,,S23,43,11,12,0,0,0,,0.17676,0.02653,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,46,7,9,0,0,0,,0.08574,0.03331,0,0,,0,,,___,____,,,
,926,51,,,,vv,1,14.8,20.5,5,S24,23,10,12,0,0,0,,0.04321,0.00584,0,0,,0,,,926_51__vv,926_51__vv_1,,Yes,
,,,,,,,,,,,S23,19,7,8,0,0,0,,0.05257,0.00779,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,38,9,14,0,0,0,,0.12199,0.02379,0,0,,0,,,___,____,,,
,926,51,,,,vv,2,11.2,8.3,2,S24,44,12,13,0,0,0,,0.11151,0.01724,0,0,,0,"written on main filter: ""1 Wo 3rd segment""",,926_51__vv,926_51__vv_2,,Yes,
,,,,,,,,,,,S23,37,8,12,0,0,0,,0.08231,0.02462,0,0,,0,,,___,____,,,
,926,51,,,,vv,3,8.5,8.2,3,S24,34,10,12,0,0,0,,0.04844,0.00957,0,0,,0,,,926_51__vv,926_51__vv_3,,Yes,
,,,,,,,,,,,S23,34,3,8,0,0,0,,0.00714,0.01671,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,13,0,4,0,0,0,,0,0.0053,0,0,,0,,,___,____,,,
,926,51,,,,vm,1,14.7,15.4,4,S24,27,6,0,0,0,0,,0.02518,0.01157,0,0,,0,,,926_51__vm,926_51__vm_1,,Yes,
,,,,,,,,,,,S23,59,0,10,0,4,0,,0,0.057,0.09161,0,,0,,,___,____,,,
,,,,,,,,,,,S22,51,0,8,0,2,0,,0,0.04633,0.04422,0,,0,,,___,____,,,
,926,51,,,,vm,2,13.7,24,7,S24,12,5,6,0,0,0,,0.00885,0.00259,0,0,,0,,,926_51__vm,926_51__vm_2,,Yes,
,,,,,,,,,,,S23,26,0,6,0,2,0,,0,0.01142,0.01553,0,,0,,,___,____,,,
,,,,,,,,,,,S22,41,0,8,0,2,0,,0,0.02748,0.0345,0,,0,,,___,____,,,
,926,51,,,,vm,3,14.5,17,8,S24,13,5,5,0,0,0,,0.01039,0.00372,0,0,,0,,,926_51__vm,926_51__vm_3,,Yes,
,,,,,,,,,,,S23,33,0,7,0,3,0,,0,0.01669,0.03192,0,,0,some leaves fell off their branch,,___,____,,,
,,,,,,,,,,,S22,51,0,7,0,1,0,,0.0291,0.03827,0,0,,0,,,___,____,,,
,926,64,,,,vv,1,14.3,10.8,4,S24,37,8,8,0,0,0,,0.02901,0.00789,0,0,,0,,,926_64__vv,926_64__vv_1,,Yes,
,,,,,,,,,,,S23,37,2,5,0,0,0,,0.00229,0.00932,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,39,0,9,1,1,0,,0,0.02578,0.11443,0,,0,,,___,____,,,
,926,64,,,,vv,2,13.8,18.7,7,S24,22,11,11,0,0,0,,0.0657,0.0061,0,0,,0,,,926_64__vv,926_64__vv_2,,Yes,
,,,,,,,,,,,S23,27,7,9,1,1,0,,0.07377,0.00505,0.01941,0,,0,,,___,____,,,
,,,,,,,,,,,S22,47,9,13,0,0,0,,0.1199,0.02667,0,0,,0,,,___,____,,,
,926,64,,,,vv,3,8,9.6,4,S24,27,9,11,0,0,0,,0.03322,0.00584,0,0,,0,,,926_64__vv,926_64__vv_3,,Yes,
,,,,,,,,,,,S23,43,2,7,0,0,0,,0.01162,0.01581,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,19,0,6,0,0,0,,0,0.00482,0,0,,0,,,___,____,,,
,926,64,,,,vm,1,14.4,20.5,7,S24,19,5,5,0,0,0,,0.01636,0.00426,0,0,,0,,,926_64__vm,926_64__vm_1,,Yes,
,,,,,,,,,,,S23,19,0,2,1,1,0,,0,0.00567,0.00773,0,,0,,,___,____,,,
,,,,,,,,,,,S22,24,0,2,2,2,0,,0,0.01028,0.03347,0,,0,,,___,____,,,
,926,64,,,,vm,2,16.4,20.9,5,S24,18,4,4,0,0,0,,0.01582,0.00416,0,0,,0,,,926_64__vm,926_64__vm_2,,Yes,
,,,,,,,,,,,S23,34,0,3,3,3,0,,0,0.0157,0.02163,0,,0,,,___,____,,,
,,,,,,,,,,,S22,40,0,3,2,2,0,,0,0.03227,0.07032,0,,0,,,___,____,,,
,925,64,,,,vm,3,14.8,14.8,8,S24,9,4,4,0,0,0,,0.01077,0.0022,0,0,,0,,,925_64__vm,925_64__vm_3,,,
,,,,,,,,,,,S23,17,0,2,2,2,0,,0,0.00831,0.01894,0,,0,,,___,____,,,
,,,,,,,,,,,S22,8,0,2,0,0,0,,0,0.00266,0,0,,0,,,___,____,,,
,926,46,,,,vm,1,13.8,14.3,5,S24,19,3,4,0,0,0,,0.01097,0.00435,0,0,,0,,,926_46__vm,926_46__vm_1,,Yes,
,,,,,,,,,,,S23,39,0,8,0,2,0,,0,0.02812,0.0366,0,,0,had a fruit on branch,,___,____,,,
,,,,,,,,,,,S22,35,0,7,0,1,0,,0,0.03353,0.04506,0,,0,,,___,____,,,
,926,46,,,,vm,2,14.2,13.4,5,S24,16,5,5,0,0,0,,0.0141,0.00577,0,0,,0,,,926_46__vm,926_46__vm_2,,Yes,
,,,,,,,,,,,S23,42,0,8,0,2,0,,0,0.03077,0.00566,0,,0,,,___,____,,,
,,,,,,,,,,,S22,37,0,8,0,1,0,,0,0.03446,0.03538,0,,0,,,___,____,,,
,926,46,,,,vm,3,9.4,11.3,5,S24,18,6,6,0,0,0,,0.00433,0.00526,0,0,,0,,,926_46__vm,926_46__vm_3,,Yes,
,,,,,,,,,,,S23,46,0,14,0,1,0,,0,0.02135,0.01014,0,,0,,,___,____,,,
,,,,,,,,,,,S22,24,0,8,0,0,0,,0,0.01373,0,0,,0,,,___,____,,,
,926,46,,,,vv,1,5.4,5.5,3,S24,11,8,9,0,0,0,,0.02533,0.00152,0,0,,0,,,926_46__vv,926_46__vv_1,,Yes,
,,,,,,,,,,,S23,14,4,8,0,0,0,,0.01543,0.00362,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,32,1,9,0,0,0,,0.00223,0.01139,0,0,,0,,,___,____,,,
,926,46,,,,vv,2,4.3,4.7,4,S24,12,8,11,0,0,4,,0.02963,0.00254,0,0.01131,,0,,,926_46__vv,926_46__vv_2,,Yes,
,,,,,,,,,,,S23,17,3,9,0,0,0,,0.02662,0.00543,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,13,0,7,0,0,0,,0,0.00556,0,0,,0,,,___,____,,,
,926,46,,,,vv,3,6.8,7.4,5,S24,14,6,11,0,0,0,,0.04489,0.01239,0,0,,0,,,926_46__vv,926_46__vv_3,,Yes,
,,,,,,,,,,,S23,8,1,6,0,0,0,,0.00561,0.00229,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,18,1,12,0,0,0,,0.00508,0.00755,0,0,,0,,,___,____,,,
,89,33,,,,vm,1,28.8,28.5,6,S24,16,4,4,0,0,0,,0.01635,0.00403,0,0,,0,,,89_33__vm,89_33__vm_1,,Yes,
,,,,,,,,,,,S23,29,0,5,0,1,0,,0,0.01122,0.00863,0,,0,,,___,____,,,
,,,,,,,,,,,S22,56,0,8,0,2,0,,0,0.03574,0.06378,0,,0,,,___,____,,,
,89,33,,,,vm,2,28,28.8,5,S24,51,7,7,0,0,0,,0.05181,0.02688,0,0,,0,,,89_33__vm,89_33__vm_2,,Yes,
,,,,,,,,,,,S23,89,0,10,0,4,0,,0,0.12681,0.18452,0,,0,,,___,____,,,
,,,,,,,,,,,S22,87,0,7,0,1,0,,0,0.26164,0.37381,0,,0,,,___,____,,,
,89,33,,,,vm,3,35.5,33.2,5,S24,91,10,10,0,0,1,,0.09946,0.07681,0,0.02224,,0,,,89_33__vm,89_33__vm_3,,Yes,
,,,,,,,,,,,S23,126,0,9,0,3,0,,0,0.28821,0.49298,0,,0,,,___,____,,,
,,,,,,,,,,,S22,65,0,7,0,1,0,,0,0.23978,0.22693,0,,0,the sidebranch bag: it had 2 branch and one extra branch without leaves (stem). weiged them together,,___,____,,,
,89,33,,,,vv,1,9.3,11.1,3,S24,44,11,11,0,0,0,,0.0853,0.01512,0,0,,0,,,89_33__vv,89_33__vv_1,,Yes,
,,,,,,,,,,,S23,42,4,7,0,0,0,,0.03854,0.01814,0,0,,0,,,___,____,,,
,,,,,,,,,,,S22,28,0,4,0,0,0,,0,0.01087,0,0,,0,,,___,____,,,
,89,33,,,,vv,2,19.4,17.2,4,S24,52,14,15,0,0,0,,0.18878,0.02776,0,0,,0,,,89_33__vv,89_33__vv_2,,Yes,
,,,,,,,,,,,S23,64,10,13,0,1,0,,0.20319,0.05805,0.03388,0,,0,,,___,____,,,
,,,,,,,,,,,S22,47,0,11,0,0,0,,0.00557,0.0445,0,0,,0,"the bag wrote ""0 leaves"" so thats what i wrote down. yet there were 1, i weighed that one and that number is form the 1 leaf",,___,____,,,
,89,33,,,,vv,3,12.7,13.6,3,S24,56,11,14,0,0,0,,0.07716,0.02253,0,0,,0,,,89_33__vv,89_33__vv_3,,Yes,
,,,,,,,,,,,S23,24,2,5,0,0,0,,0.01096,0.01312,0,0,,0,,,___,____,,,
